word,frequency,language
la,11,spa
ella,3,spa
se,5,spa
va,3,spa
y,14,spa
tiene,2,spa
un,1,spa
pastel,1,spa
porque,1,spa
que,5,spa
traerlo,1,spa
a,5,spa
casa,3,spa
de,4,spa
otra,2,spa
persona,4,spa
agaró,1,spa
las,3,spa
cosas,3,spa
le,6,spa
dijo,2,spa
adiós,1,spa
su,1,spa
mamá,1,spa
el,6,spa
lobo,6,spa
estaba,5,spa
tratando,2,spa
comerla,2,spa
mientras,2,spa
había,1,spa
matar,1,spa
puede,1,spa
traer,2,spa
unas,1,spa
flores,2,spa
para,1,spa
despiés,1,spa
haciendo,1,spa
eso,1,spa
fue,2,spa
él,1,spa
donde,1,spa
iba,1,spa
pensando,1,spa
comió,3,spa
li,1,spa
abuelita,1,spa
caperucita,2,spa
roja,2,spa
puso,1,spa
al,2,spa
lado,1,spa
con,1,spa
comida,2,spa
trajo,1,spa
vio,1,spa
preguntando,1,spa
quería,1,spa
cazador,1,spa
vino,2,spa
cuando,1,spa
allí,1,spa
antes,1,spa
dio,1,spa
cirugía,1,spa
salieron,1,spa
los,1,spa
dos,1,spa
feliz,1,spa
trajeron,1,spa
o,1,spa
algo,1,spa
dieron,1,spa
tiraron,1,spa
por,1,spa
chimenea,1,spa
empezaron,1,spa
reirse,1,spa
todos,1,spa
dijieron,1,spa
bye,1,eng
