word,frequency,language
olvidé,1,spa
palabra,1,spa
encontró,5,spa
están,4,spa
vivas,1,spa
pues,4,spa
ponió,5,spa
unas,16,spa
cerrar,1,spa
cerrando,1,spa
pensó,8,spa
buscar,1,spa
cómo,3,spa
dice,26,spa
tiene,15,spa
perro,35,spa
sí,2,spa
for,39,eng
deliver,3,eng
food,37,eng
try,2,eng
get,26,eng
setting,1,eng
plate,3,eng
of,78,eng
water,21,eng
acted,2,eng
suspicious,3,eng
how,9,eng
looked,10,eng
had,34,eng
large,1,eng
teeth,4,eng
jumped,15,eng
out,58,eng
someone,4,eng
heard,5,eng
lot,4,eng
noise,3,eng
very,8,eng
stomach,27,eng
decided,3,eng
hot,2,eng
just,15,eng
burn,1,eng
hurt,3,eng
thank,1,eng
other,5,eng
man,39,eng
sick,2,eng
cake,11,eng
maybe,2,eng
beatiful,1,eng
sunny,1,eng
birds,7,eng
chirping,1,eng
find,2,eng
give,7,eng
make,3,eng
sure,5,eng
skipped,1,eng
path,1,eng
warned,3,eng
not,16,eng
talk,4,eng
any,2,eng
strangers,4,eng
all,32,eng
animals,4,eng
scurrying,1,eng
away,5,eng
did,11,eng
see,12,eng
kept,2,eng
walking,21,eng
does,3,eng
know,21,eng
bad,16,eng
turned,1,eng
around,4,eng
startled,1,eng
ahead,4,eng
huge,2,eng
fields,1,eng
ran,12,eng
reached,1,eng
distance,2,eng
pink,1,eng
white,1,eng
beautiful,1,eng
knocked,7,eng
door,11,eng
answered,1,eng
pounced,3,eng
whole,2,eng
strange,2,eng
assumed,3,eng
sickness,1,eng
hi,3,eng
say,7,eng
what,18,eng
such,2,eng
hear,4,eng
better,7,eng
darling,3,eng
sharp,3,eng
claws,3,eng
hug,2,eng
stronger,1,eng
yellow,1,eng
again,3,eng
nothing,1,eng
everything,1,eng
chased,3,eng
swalled,1,eng
recently,1,eng
since,1,eng
instead,2,eng
been,2,eng
people,5,eng
quickly,1,eng
thought,10,eng
animal,22,spa
friends,1,eng
returned,2,eng
tons,2,eng
them,15,eng
would,7,eng
think,9,eng
still,7,eng
human,1,eng
when,46,eng
done,1,eng
sewed,9,eng
realized,6,eng
too,11,eng
much,2,eng
help,4,eng
bent,1,eng
take,6,eng
drink,6,eng
tipped,2,eng
enourmous,1,eng
size,1,eng
swim,2,eng
sank,1,eng
pulling,1,eng
him,29,eng
home,15,eng
both,6,eng
esta,43,spa
saludando,2,spa
feliz,6,spa
cargando,1,spa
adios,2,spa
persona,12,spa
caminando,13,spa
entrar,5,spa
agarrando,2,spa
asustada,2,spa
poniendo,6,spa
vaso,6,spa
esconlado,1,spa
hablando,4,spa
corriendo,7,spa
comío,1,spa
mucho,6,spa
aea,1,spa
entra,5,spa
muchacha,9,spa
tijeras,6,spa
dormiendo,3,spa
bolas,1,spa
viendo,5,spa
perra,1,spa
avisar,1,spa
manos,3,spa
tijerearon,1,spa
traerle,1,spa
pajaritos,4,spa
cantando,1,spa
fueron,9,spa
bonitas,1,spa
ese,2,spa
perfecto,1,spa
dejó,2,spa
muchos,2,spa
colores,2,spa
blancos,1,spa
todos,11,spa
lados,2,spa
feroz,6,spa
animales,5,spa
escondieron,1,spa
sabía,9,spa
pasando,2,spa
árboles,2,spa
oscuros,1,spa
habia,4,spa
detrás,1,spa
paraba,1,spa
trataron,2,spa
detenerlo,1,spa
nada,5,spa
contra,1,spa
idea,8,eng
enferma,6,spa
vestido,1,spa
morado,1,spa
capa,1,spa
asustó,7,spa
vistiera,1,spa
disfrasado,1,spa
ratones,2,spa
advisar,1,spa
avisarle,1,spa
oirlos,1,spa
tan,6,spa
oírte,1,spa
mejor,6,spa
hijita,2,spa
manas,1,spa
abrazarte,1,spa
todo,12,spa
amarillos,1,spa
solo,2,spa
verte,2,spa
pensanió,1,spa
saltó,7,spa
persiguió,4,spa
volando,2,spa
lámpara,1,spa
mueble,1,spa
cansado,2,spa
alguien,6,spa
pistola,5,spa
panza,40,spa
comido,5,spa
dos,5,spa
personas,2,spa
riendo,5,spa
matar,12,spa
vivía,1,spa
poco,5,spa
largo,1,spa
abierta,1,spa
propia,1,spa
felíz,2,spa
pensaría,1,spa
nos,1,spa
ponieron,2,spa
tijieron,1,spa
otra,3,spa
vez,3,spa
caminar,13,spa
sed,2,spa
arriba,1,spa
ya,6,spa
probablemente,1,spa
murio,1,spa
tenia,4,spa
tanto,1,spa
peso,2,spa
patas,1,spa
podian,1,spa
sostener,1,spa
despidieron,6,spa
adros,1,spa
ayudar,2,spa
visit,11,eng
dancing,5,eng
found,12,eng
herself,2,eng
trying,16,eng
picked,4,eng
meanwhile,2,eng
alone,2,eng
himself,2,eng
inside,13,eng
horrible,1,eng
roses,1,eng
vase,6,eng
bit,3,eng
understand,1,eng
happen,1,eng
surprised,6,eng
life,1,eng
screaming,1,eng
helped,3,eng
sleeping,5,eng
belly,25,eng
felt,3,eng
weird,2,eng
near,1,eng
laughing,5,eng
lleva,2,spa
responde,1,spa
llega,3,spa
agarrar,2,spa
atajo,1,spa
rápido,5,spa
mirando,5,spa
hambriento,1,spa
recogió,3,spa
respondió,2,spa
son,2,spa
vida,1,spa
escucharlo,1,spa
sorpresa,1,spa
persiguiendo,4,spa
correr,6,spa
final,7,spa
escuchó,1,spa
gritos,1,spa
salvó,2,spa
cogió,1,spa
les,2,spa
metió,5,spa
cieran,1,spa
despidió,7,spa
bailando,8,spa
aplaudiendo,1,spa
miraban,1,spa
pasaba,2,spa
donde,3,spa
muchas,2,spa
darselas,1,spa
malo,3,spa
pasó,1,spa
plato,1,spa
voso,1,spa
entregar,1,spa
extraño,1,spa
eras,1,spa
sorprendió,2,spa
preguntó,2,spa
ser,2,spa
trabajo,2,spa
bueno,3,spa
abró,1,spa
sacarlas,1,spa
esté,1,spa
allí,2,spa
sintió,1,spa
pesado,2,spa
rieron,2,spa
dijieron,4,spa
singing,1,eng
grabbed,6,eng
more,3,eng
fruit,1,eng
goodies,3,eng
bye,30,eng
scare,5,eng
critters,1,eng
watching,6,eng
kill,2,eng
pick,7,eng
busy,1,eng
brought,6,eng
asking,3,eng
questions,3,eng
scared,16,eng
knows,2,eng
lived,5,eng
happily,4,eng
ever,5,eng
stuffing,1,eng
thanked,2,eng
each,3,eng
made,3,eng
happy,9,eng
two,2,eng
three,2,eng
danced,4,eng
outside,6,eng
next,6,eng
mome,1,eng
those,5,eng
things,7,eng
ago,2,eng
wanted,11,eng
behind,10,eng
capture,3,eng
even,7,eng
notice,5,eng
remember,2,eng
should,1,eng
mind,1,eng
meeting,1,eng
now,6,eng
person,1,eng
also,10,eng
odd,2,eng
nervous,1,eng
handle,1,eng
anymore,1,eng
same,1,eng
scissors,14,eng
woman,1,eng
stll,1,eng
asleep,4,eng
want,4,eng
escaped,3,eng
woke,9,eng
extra,1,eng
heavy,7,eng
spit,1,eng
weight,3,eng
flopped,1,eng
promised,1,eng
yeah,14,eng
bailó,1,spa
llaman,1,spa
puerta,6,spa
come,14,eng
mujer,1,spa
esconde,1,spa
tratando,6,spa
oh,16,eng
comó,3,spa
ayudó,1,spa
alimentado,1,spa
lleno,5,spa
ellos,4,spa
despideron,1,spa
wait,9,eng
second,1,eng
skip,1,eng
actually,5,eng
nevermind,2,eng
here,10,eng
hacemos,1,spa
ahora,5,spa
cuento,1,spa
historia,2,spa
próxima,1,spa
siendo,2,spa
ah,2,eng
decirlo,1,spa
piedras,9,spa
despertó,2,spa
celebrating,2,eng
drinks,2,eng
before,14,eng
i,23,eng
dog,32,eng
let,2,eng
stones,5,eng
really,9,eng
saying,7,eng
asked,10,eng
uh,2,eng
stuff,4,eng
wakes,1,eng
pan,3,spa
Rojo,2,spa
abuelo,2,spa
primero,2,spa
pienso,1,spa
bringing,4,eng
wanting,1,eng
looks,8,eng
wearing,1,eng
clothes,4,eng
putting,4,eng
gonna,11,eng
leaving,4,eng
followed,5,eng
hunting,1,eng
pot,5,eng
covered,1,eng
itself,1,eng
shot,2,eng
traerlo,1,spa
agaró,1,spa
comerla,7,spa
puede,2,spa
despiés,1,spa
él,8,spa
li,1,spa
trajo,3,spa
preguntando,2,spa
antes,1,spa
cirugía,1,spa
salieron,5,spa
trajeron,3,spa
dieron,1,spa
tiraron,1,spa
chimenea,1,spa
empezaron,2,spa
reirse,1,spa
saque,2,spa
hizo,2,spa
vinio,1,spa
traiga,2,spa
atrás,8,spa
lastima,1,spa
adelante,1,spa
llego,10,spa
mente,1,spa
entro,4,spa
visto,2,spa
coma,1,spa
dejo,7,spa
sospechoso,1,spa
ganas,1,spa
llamo,1,spa
dormido,1,spa
tomo,2,spa
esa,4,spa
oportunidad,1,spa
agarro,1,spa
notiste,1,spa
hombro,1,spa
garro,1,spa
viera,1,spa
todiava,1,spa
sentía,1,spa
pesada,1,spa
saca,2,spa
hoyo,1,spa
tiró,1,spa
llevo,1,spa
waved,2,eng
aware,1,eng
curious,1,eng
happening,2,eng
explain,1,eng
picture,1,eng
feeding,3,eng
fed,1,eng
look,6,eng
m,1,eng
waived,1,eng
página,1,spa
llevaba,2,spa
botella,2,spa
uvas,2,spa
panes,1,spa
wo,1,spa
deliciosa,1,spa
este,11,spa
encuentro,1,spa
ven,2,spa
escapa,1,spa
escapó,1,spa
quedó,2,spa
decirle,2,spa
tenga,1,spa
cuidado,1,spa
recogiendo,2,spa
vestirse,1,spa
creer,1,spa
hola,2,spa
paso,2,spa
mano,2,spa
nomás,1,spa
estoy,3,spa
mira,3,spa
esas,1,spa
garras,1,spa
esos,1,spa
resfriado,1,spa
salió,9,spa
saltando,1,spa
derrumbó,1,spa
empezó,6,spa
perseguir,1,spa
disparó,1,spa
murió,2,spa
tijera,2,spa
aún,1,spa
vivo,1,spa
metieron,1,spa
roca,1,spa
dentro,2,spa
siento,1,spa
estuvieran,1,spa
estuvo,1,spa
rica,1,spa
hasta,2,spa
parece,1,spa
pozo,3,spa
beber,4,spa
conejos,1,spa
ardillas,1,spa
woah,1,eng
boy,18,eng
mad,2,eng
rock,5,eng
barely,2,eng
rabbit,1,eng
creep,1,eng
my,4,eng
inglés,2,spa
terminen,1,spa
capete,1,spa
niños,2,spa
niñas,1,spa
llama,1,spa
capetera,1,spa
favor,1,spa
dije,1,spa
piensa,4,spa
comía,3,spa
hey,1,spa
tú,3,spa
quieres,2,spa
tengo,4,spa
choca,1,spa
camina,2,spa
abrí,1,spa
poner,11,spa
triste,1,spa
nariz,1,spa
puedo,1,spa
e,1,spa
tira,1,spa
rocos,1,spa
ello,2,spa
quiera,1,spa
once,8,eng
upon,4,eng
run,4,eng
smell,3,eng
free,8,eng
dead,2,eng
hurray,2,eng
splash,2,eng
safe,2,eng
cheering,1,eng
past,4,eng
garden,1,eng
eating,4,eng
looking,3,eng
wolfs,1,eng
waking,1,eng
rifle,1,eng
cottage,1,eng
bag,1,eng
deep,1,eng
dark,1,eng
happened,10,eng
riding,21,eng
hood,20,eng
knock,2,eng
mean,2,eng
shortcut,1,eng
may,1,eng
soda,1,eng
bottle,2,eng
tummy,6,eng
talked,3,eng
stich,1,eng
thirsty,3,eng
gone,3,eng
simming,1,eng
yet,1,eng
died,2,eng
diciendo,2,spa
siguiendo,1,spa
planeando,1,spa
hace,2,spa
fuera,1,spa
viene,3,spa
hacer,2,spa
acá,4,spa
corta,2,spa
felices,1,spa
poquito,2,spa
diciéndole,1,spa
basqueta,1,spa
siguió,1,spa
asusto,2,spa
pretendió,1,spa
estas,1,spa
ves,2,spa
raro,1,spa
pretende,1,spa
Había,1,spa
postre,1,spa
creía,2,spa
juntos,2,spa
dicen,3,spa
showed,2,eng
robe,1,eng
goes,2,eng
arrives,2,eng
comes,3,eng
frees,2,eng
feeds,1,eng
forrest,1,eng
gave,8,eng
which,2,eng
nickname,1,eng
sent,2,eng
fruits,1,eng
yea,1,eng
began,6,eng
follow,2,eng
able,2,eng
elsewhere,1,eng
entered,7,eng
attack,9,eng
set,4,eng
disguied,1,eng
laid,3,eng
approached,1,eng
confused,4,eng
appearance,1,eng
shortly,1,eng
woods,6,eng
cautiously,1,eng
cutting,1,eng
pair,1,eng
gather,1,eng
fill,2,eng
nearby,1,eng
watched,1,eng
laughed,5,eng
afterwards,1,eng
bailo,1,spa
llevando,4,spa
perseguía,1,spa
campesino,1,spa
protegió,1,spa
persigió,1,spa
sospechando,1,spa
azotó,1,spa
ruidos,3,spa
ayuda,3,spa
momento,2,spa
poso,1,spa
despiden,1,spa
fighting,1,eng
jar,2,eng
waiting,1,eng
rob,2,eng
closed,1,eng
besides,1,eng
above,1,eng
bush,1,eng
snacks,1,eng
through,1,eng
right,5,eng
realize,4,eng
front,1,eng
opened,4,eng
acting,1,eng
knew,2,eng
became,1,eng
fat,3,eng
relaxing,1,eng
reason,1,eng
thinks,5,eng
Robbing,1,eng
showing,1,eng
rope,1,eng
later,2,eng
freshened,1,eng
noticing,2,eng
taking,2,eng
nap,2,eng
freed,3,eng
llamaba,1,spa
años,1,spa
regalo,1,spa
cosita,1,spa
detras,2,spa
alla,1,spa
continuó,1,spa
decidió,1,spa
esperando,3,spa
venía,1,spa
labo,1,spa
sorprendida,1,spa
usó,1,spa
par,1,spa
cortar,3,spa
podían,1,spa
empezaba,1,spa
llenar,1,spa
rellenar,1,spa
levantó,2,spa
calló,1,spa
finalmente,2,spa
jugando,2,spa
cesta,2,spa
madre,2,spa
llegado,1,spa
acostado,3,spa
empeza,1,spa
escucho,1,spa
costurar,1,spa
terminaran,1,spa
ponérselas,1,spa
lugar,1,spa
dijeron,2,spa
collecting,1,eng
disguise,2,eng
disguised,1,eng
suspect,1,eng
thing,2,eng
be,9,eng
sneaky,1,eng
hiding,2,eng
under,1,eng
covers,1,eng
fur,3,eng
has,2,eng
though,2,eng
mission,1,eng
falling,2,eng
background,1,eng
trapped,1,eng
innocent,1,eng
gosh,1,eng
ranger,1,eng
holding,1,eng
blood,1,eng
finally,1,eng
word,1,eng
whatever,2,eng
topic,1,eng
dewing,1,eng
nobody,1,eng
geez,1,eng
probably,2,eng
fall,1,eng
hundred,1,eng
thousand,1,eng
pounds,1,eng
chicken,1,eng
wants,1,eng
leave,2,eng
children,1,eng
working,1,eng
catch,1,eng
baseball,1,eng
boys,1,eng
apples,1,eng
brown,1,eng
anyone,1,eng
new,1,eng
teacher,5,eng
van,1,eng
ambulance,1,eng
tomorrow,1,eng
saturday,2,eng
we,4,eng
stay,1,eng
late,3,eng
tonight,1,eng
book,3,eng
library,1,eng
coach,2,eng
could,7,eng
uniforms,1,eng
team,2,eng
wore,1,eng
last,1,eng
year,1,eng
buy,1,eng
milk,1,eng
class,2,eng
nurse,1,eng
works,1,eng
community,1,eng
clinic,1,eng
bought,2,eng
friend,1,eng
likes,1,eng
short,1,eng
stories,1,eng
computers,1,eng
printers,1,eng
donated,1,eng
school,2,eng
board,1,eng
if,3,eng
rain,1,eng
stop,1,eng
noon,1,eng
field,1,eng
trip,1,eng
will,2,eng
canceled,1,eng
student,1,eng
won,2,eng
award,2,eng
art,1,eng
show,1,eng
excited,1,eng
sells,1,eng
most,1,eng
ticket,1,eng
dance,1,eng
win,1,eng
prize,1,eng
students,5,eng
finished,2,eng
write,1,eng
straight,1,eng
game,2,eng
missed,1,eng
our,2,eng
curfew,1,eng
studying,1,eng
trophy,1,eng
track,1,eng
repaired,1,eng
collected,1,eng
toys,1,eng
sold,1,eng
fair,1,eng
graduation,1,eng
lined,1,eng
alphabetically,1,eng
hand,2,eng
their,3,eng
assignments,1,eng
math,1,eng
sorted,1,eng
boxed,1,eng
calculators,1,eng
countries,1,eng
minimal,1,eng
age,1,eng
obtaining,1,eng
drivers,1,eng
license,1,eng
eighteen,1,eng
years,1,eng
considerably,1,eng
older,1,eng
than,1,eng
america,1,eng
enjoying,1,eng
doing,1,eng
entering,1,eng
sitting,1,eng
together,3,eng
hard,1,eng
waves,2,eng
carrying,2,eng
following,7,eng
chase,1,eng
flower,1,eng
pretending,2,eng
means,1,eng
shelf,2,eng
times,1,eng
ten,1,eng
cuts,4,eng
everyone,2,eng
spying,1,eng
annoying,1,eng
bothering,1,eng
grabbing,1,eng
sawed,1,eng
gun,6,eng
shooted,1,eng
wake,2,eng
falled,1,eng
thingy,2,eng
nahhh,1,eng
torta,1,spa
dado,1,spa
llevársela,1,spa
encuentró,1,spa
recolectar,1,spa
O,1,spa
recolectado,1,spa
asustar,1,spa
termino,3,spa
yéndose,1,spa
fin,2,spa
tiempo,1,spa
basketita,1,spa
visetar,1,spa
entrando,1,spa
ahi,1,spa
pretiniendo,1,spa
estando,1,spa
atemptas,1,spa
stomica,1,spa
atempta,1,spa
pueda,1,spa
basa,1,spa
casas,2,spa
Fin,1,spa
having,1,eng
weapon,1,eng
eh,1,eng
The,8,eng
visiting,2,eng
throat,4,eng
being,3,eng
axe,2,eng
getting,1,eng
cover,1,eng
body,3,eng
glass,1,eng
disorganized,1,eng
houses,1,eng
despidiendose,1,spa
imagen,1,spa
pusó,1,spa
disfrazado,1,spa
raton,1,spa
abajo,2,spa
vió,1,spa
trata,1,spa
tumbó,1,spa
cortan,1,spa
salen,1,spa
lose,1,spa
comidos,1,spa
casador,3,spa
agarraron,1,spa
ensima,2,spa
aunque,1,spa
despide,1,spa
fox,14,eng
cop,4,eng
making,3,eng
fun,3,eng
llevó,2,spa
policía,3,spa
haded,4,eng
ax,3,eng
cup,1,eng
planned,1,eng
pretend,3,eng
nails,1,eng
fast,2,eng
until,2,eng
slipped,1,eng
brung,2,eng
string,1,eng
tie,1,eng
ton,1,eng
smile,1,eng
junta,1,spa
capirucita,9,spa
visitar,2,spa
listo,1,spa
trajió,1,spa
caminado,1,spa
casi,2,spa
llegaba,1,spa
vistió,2,spa
plantas,1,spa
uñas,1,spa
unos,1,spa
dientes,1,spa
pontitas,1,spa
trato,3,spa
entraron,1,spa
llena,2,spa
libres,1,spa
cortarle,1,spa
aguja,1,spa
ponga,2,spa
sonrisa,1,spa
caliente,1,spa
capiturucita,1,spa
smelled,1,eng
planning,2,eng
covering,1,eng
used,2,eng
exploded,1,eng
bigger,1,eng
old,7,eng
lady,7,eng
arranged,1,eng
stiched,1,eng
otras,1,spa
atacada,1,spa
atacar,2,spa
atacaba,2,spa
preparaba,1,spa
tomó,1,spa
posición,1,spa
preguntaba,1,spa
entran,1,spa
quien,1,spa
escapar,3,spa
escapan,1,spa
trae,1,spa
tomaron,1,spa
despedía,1,spa
ríen,1,spa
hice,1,spa
pastele,1,spa
huelió,1,spa
picando,1,spa
eres,1,spa
enojado,1,spa
cogiendo,1,spa
shoot,1,eng
exíta,1,spa
pie,1,spa
armas,1,spa
lombre,8,spa
gusto,1,spa
preparanda,1,spa
juntera,1,spa
descubre,1,spa
estómica,1,spa
perrito,1,spa
libamos,1,spa
revimos,1,spa
estómiga,2,spa
exitamos,1,spa
molestando,3,spa
trahendo,1,spa
niño,1,spa
chao,1,spa
playing,1,eng
clapping,2,eng
impressed,1,eng
perhaps,1,eng
waving,2,eng
appears,1,eng
executioner,1,eng
angry,1,eng
intimidating,1,eng
sneaking,1,eng
backwards,2,eng
flew,1,eng
cowered,1,eng
fear,1,eng
tribute,1,eng
inspected,1,eng
closely,2,eng
questioning,1,eng
peculiar,1,eng
procedes,1,eng
reveal,1,eng
process,1,eng
encounters,1,eng
meals,1,eng
loads,1,eng
shotgun,2,eng
sets,1,eng
sews,1,eng
silly,1,eng
says,2,eng
terminado,1,spa
llevarle,1,spa
devuelta,1,spa
noche,1,spa
tradición,1,spa
hacían,1,spa
fines,1,spa
semanas,1,spa
caminaba,2,spa
olió,1,spa
seguir,2,spa
repente,1,spa
cortaba,2,spa
arboles,1,spa
dañar,1,spa
alejar,1,spa
distrajo,3,spa
dejara,1,spa
paz,1,spa
tocó,1,spa
nadie,1,spa
solito,1,spa
logró,1,spa
jarrón,1,spa
saludó,1,spa
costumbre,1,spa
comenzó,1,spa
preguntarle,1,spa
sobre,2,spa
miraba,5,spa
cierta,1,spa
forma,1,spa
pronto,1,spa
pudo,3,spa
alrededor,1,spa
pudiera,3,spa
atrapar,1,spa
oyó,1,spa
cayeron,1,spa
decido,1,spa
volvió,1,spa
ido,1,spa
planeo,1,spa
meterle,1,spa
levantar,1,spa
parrarse,1,spa
cubeta,1,spa
dar,2,spa
preseguir,1,spa
algiuen,1,spa
agarar,1,spa
cazó,1,spa
disfrazó,1,spa
confundida,1,spa
rara,1,spa
persiguir,1,spa
vuelta,1,spa
costaba,1,spa
reía,1,spa
toward,3,eng
poor,1,eng
realizes,1,eng
different,4,eng
suddenly,3,eng
jumps,2,eng
tries,1,eng
shock,1,eng
walks,2,eng
takes,1,eng
stuffs,1,eng
stitch,1,eng
gets,1,eng
starts,1,eng
Hoos,1,eng
start,1,eng
lauging,1,eng
falls,1,eng
explore,2,eng
adventure,1,eng
feel,1,eng
anything,3,eng
normal,2,eng
screamed,1,eng
seeing,1,eng
laying,5,eng
grey,1,eng
tall,1,eng
curtain,1,eng
wondered,1,eng
unorganized,1,eng
ended,1,eng
ataca,1,spa
sabe,1,spa
brinca,1,spa
hombres,1,spa
vienen,1,spa
sale,3,spa
cae,2,spa
chica,6,spa
rubio,2,spa
buena,1,spa
suéter,4,spa
colectar,1,spa
abrir,3,spa
piel,1,spa
negro,1,spa
difícil,1,spa
mata,1,spa
siguiente,10,spa
decía,2,spa
hacia,1,spa
siguiéndola,1,spa
sabiendo,1,spa
peor,1,spa
recostado,1,spa
tocar,1,spa
señalándole,1,spa
