word,frequency,language
Caperucita,15,spa
Roja,14,spa
fue,3,spa
a,14,spa
visitar,1,spa
su,13,spa
abuelita,12,spa
se,5,spa
llevó,1,spa
algo,1,spa
de,13,spa
tomar,1,spa
y,10,spa
cosas,1,spa
para,4,spa
comer,1,spa
en,4,spa
canasta,1,spa
cuando,5,spa
la,8,spa
casa,3,spa
le,2,spa
dijo,1,spa
adiós,2,spa
mamá,1,spa
estaba,2,spa
caminando,1,spa
por,1,spa
el,10,spa
bosque,1,spa
encontró,1,spa
un,3,spa
lobo,7,spa
vio,1,spa
él,1,spa
correr,1,spa
antes,1,spa
que,3,spa
llegara,1,spa
comió,2,spa
llegó,2,spa
puso,4,spa
las,4,spa
flores,1,spa
base,1,spa
Rojo,1,spa
trató,1,spa
hablar,1,spa
con,2,spa
pero,1,spa
escondió,1,spa
debajo,1,spa
cobijas,1,spa
pretendiendo,1,spa
ser,1,spa
salió,1,spa
cama,1,spa
también,1,spa
catar,1,spa
comérsela,1,spa
hombre,6,spa
ayudar,1,spa
salvó,1,spa
después,1,spa
sacó,1,spa
panza,2,spa
luego,1,spa
adentro,1,spa
del,2,spa
piedras,2,spa
vez,1,spa
donde,1,spa
estuvieron,1,spa
abuela,1,spa
reían,1,spa
caminaba,1,spa
llena,1,spa
dejaron,1,spa
dijeron,1,spa
okay,3,eng
probably,1,eng
frozen,1,eng
and,1,eng
then,1,eng
going,1,eng
to,1,eng
fastforward,1,eng
like,1,eng
all,1,eng
the,2,eng
slides,1,eng
oh,3,eng
there,1,eng
we,1,eng
go,1,eng
excuse,1,eng
Zoom,1,eng
out,1,eng
dear,1,eng
it,1,eng
seems,1,eng
harsh,1,eng
my,1,eng
gosh,1,eng
